#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1691392289944034800,-0.00978547,-0.0167073,-0.000133678,1.64481,0.0931416,-9.72074
1691392289953900900,-0.010359,-0.0155143,-0.00172056,2.66295,0.109514,-9.7677
1691392289960844300,-0.00979916,-0.0164823,-0.00284128,2.41716,0.0460649,-9.76518
1691392289969281900,-0.00985079,-0.017546,-0.00094868,2.99726,0.0945277,-9.66619
1691392289977631500,-0.0114569,-0.0164471,-0.000642438,2.8828,0.0317951,-9.76382
1691392289985772700,-0.00868981,-0.0174694,-0.00111895,3.0102,0.0833939,-9.75923
1691392289994002900,-0.0117201,-0.0172697,-0.0039079,2.87945,0.0702147,-9.74658
1691392290002793700,-0.0115064,-0.0162931,-0.000332378,2.79929,0.0921696,-9.71019
1691392290010969500,-0.0120834,-0.0174407,-0.000634136,2.6737,0.0635969,-9.74422
1691392290019410200,-0.0125206,-0.0179647,-0.00425082,2.49586,0.0551661,-9.78069
1691392290027424200,-0.0107715,-0.0192668,-0.000551716,2.31819,0.0506616,-9.77623
1691392290036015600,-0.0146427,-0.0183152,-0.000354928,2.05936,0.136611,-9.70791
1691392290044131700,-0.0142577,-0.0164189,-0.00115161,1.79128,0.052558,-9.73255
1691392290052872500,-0.014792,-0.0158165,0.00146201,0.576188,0.0992963,-9.68193
1691392290060745600,-0.0154114,-0.0154752,-0.000459711,0.543704,0.0226774,-9.71629
1691392290069080200,-0.0157681,-0.0160288,-0.00123662,1.16531,0.0583121,-9.70749
1691392290077433900,-0.0161122,-0.0145259,-0.0010515,0.872651,0.0824944,-9.70529
1691392290085669000,-0.0164486,-0.0134445,-0.000609201,0.779256,0.0879503,-9.73661
1691392290094117300,-0.0171385,-0.0129414,0.00044826,0.624546,0.0703373,-9.74293
1691392290102353600,-0.0142199,-0.0124836,-0.000705527,0.694833,0.0952674,-9.71593
1691392290110791400,-0.0153561,-0.0115096,-0.00255979,0.562435,0.0896895,-9.71634
1691392290119012500,-0.0153392,-0.0115697,-0.00110974,0.722513,0.0961813,-9.68923
1691392290127414600,-0.0134612,-0.00947497,-0.000139865,0.681139,0.144412,-9.72405
1691392290135712400,-0.0125609,-0.00778306,-0.000330936,0.898812,0.0923142,-9.77764
1691392290144102400,-0.0116217,-0.00826758,0.00107066,0.847256,0.118502,-9.73871
1691392290152397500,-0.0119342,-0.0105554,-0.000772825,1.20787,0.119262,-9.7223
1691392290160763000,-0.0110332,-0.0103971,-0.000900403,1.07049,0.113885,-9.68575
1691392290169407700,-0.0110156,-0.00850881,-0.000750384,1.51755,0.145023,-9.70883
1691392290177586100,-0.0110792,-0.00721363,-0.000190737,1.43333,0.114427,-9.6942
1691392290186253900,-0.00969625,-0.00797958,0.000370413,1.9132,0.108289,-9.73487
1691392290194036400,-0.0123781,-0.008136,0.000228357,1.92075,0.127853,-9.76173
1691392290202581900,-0.0100011,-0.00759345,-0.000872582,2.20889,0.0579056,-9.75705
1691392290210703300,-0.0115115,-0.00722435,-0.000948379,2.37213,0.143232,-9.77384
1691392290219100000,-0.0113553,-0.00761356,-0.00175264,2.6001,0.129049,-9.755
1691392290227839900,-0.0123236,-0.00720072,1.47792e-05,2.74183,0.0973689,-9.76712
1691392290235747100,-0.011546,-0.00921029,-0.000284808,2.94593,0.108046,-9.75138
1691392290244038300,-0.0114113,-0.00732143,-0.00325254,3.12048,0.135978,-9.76076
1691392290252458900,-0.0119956,-0.00793218,-0.000662666,3.18973,0.11548,-9.69916
1691392290260672100,-0.0126651,-0.00806747,-0.00174836,3.24121,0.0985344,-9.76457
1691392290269483200,-0.0133022,-0.00794334,-0.00110815,3.20327,0.12362,-9.75595
1691392290277387300,-0.0126654,-0.00897014,-0.00265416,3.17725,0.0893395,-9.79562
1691392290285721300,-0.0127599,-0.00615638,-0.000341274,3.10103,0.0672527,-9.74194
1691392290294246300,-0.0121086,-0.00882176,-0.00320653,3.01327,0.117544,-9.73824
1691392290302434900,-0.0129958,-0.00778981,-0.000770157,3.02861,0.0652771,-9.74197
1691392290310765500,-0.0136975,-0.00670724,-0.00426875,3.03495,0.0816374,-9.74676
1691392290319077400,-0.0138291,-0.00857706,-0.00138744,3.07856,0.160281,-9.73425
1691392290327431800,-0.0133536,-0.0084139,0.000560547,3.13163,0.116815,-9.78372
1691392290335699400,-0.0134213,-0.00772043,-0.000832293,3.15078,0.0905076,-9.73672
1691392290344195700,-0.0162678,-0.00820223,-0.00097567,3.30344,0.112483,-9.75998
1691392290352371200,-0.0141401,-0.00799449,-0.000757142,3.41137,0.127614,-9.74352
1691392290360801700,-0.00922737,-0.0131535,-0.00366336,3.5678,0.0907431,-9.61596
1691392290369138300,-0.00691178,-0.0126733,-0.000798772,3.61841,0.196952,-9.63543
1691392290377765200,-0.00490265,-0.0152048,-0.00353303,3.72545,0.199249,-9.69636
1691392290386056000,-0.00509588,-0.0155641,-0.00519769,3.83733,0.217977,-9.69736
1691392290394119000,-0.002607,-0.0160474,-0.00443582,3.85897,0.189846,-9.64564
1691392290402513200,-0.000738444,-0.0188816,-0.00521489,3.92368,0.154795,-9.72748
1691392290411069700,-0.00531035,-0.0165736,-0.00193484,3.99116,0.0919686,-9.54556
1691392290419319200,-0.00707013,-0.0159606,-0.00458834,3.99133,0.114256,-9.64261
1691392290427687100,-0.00776121,-0.0141055,-0.00118424,4.05581,0.0687814,-9.62804
1691392290436015000,-0.0100449,-0.0161636,-0.00148144,4.10859,0.0862757,-9.65829
1691392290444046800,-0.00977526,-0.0139901,-0.00226995,4.17539,0.0826306,-9.60136
1691392290453745500,-0.0130502,-0.0154355,-0.00163017,4.17883,0.101568,-9.66796
1691392290460836300,-0.012066,-0.013894,-0.000206231,4.1816,0.105928,-9.65073
1691392290469080600,-0.0126603,-0.0135674,-0.00306459,4.20962,0.0603043,-9.69647
1691392290477384100,-0.0140098,-0.0115082,-0.00250207,4.18301,0.120381,-9.73304
1691392290485817300,-0.0126989,-0.0128909,-0.00135513,4.12837,0.0867583,-9.71706
1691392290494138500,-0.0142786,-0.0137049,-0.00174315,4.02457,0.141472,-9.72357
1691392290502498500,-0.0151096,-0.0136618,-0.00273862,3.88926,0.122657,-9.72794
1691392290510672600,-0.016438,-0.0147124,-0.00247756,3.75095,0.102646,-9.72803
1691392290519496800,-0.0143361,-0.0126586,-0.000539379,3.58601,0.115981,-9.7159
1691392290527438800,-0.0158971,-0.0132772,-0.00127501,3.34895,0.137448,-9.69916
1691392290535801400,-0.0154408,-0.0142823,-0.00132031,3.10008,0.141386,-9.76081
1691392290544053600,-0.0176135,-0.0146907,-0.00176103,2.81897,0.113213,-9.74005
1691392290552496600,-0.0157924,-0.0134534,-0.000609527,2.51877,0.155964,-9.74178
1691392290560732000,-0.0168296,-0.0125534,-0.000708183,1.29928,0.178206,-9.73643
1691392290569080900,-0.015695,-0.0126236,-0.00132836,1.21646,0.126752,-9.71277
1691392290577571100,-0.0159327,-0.0132545,-0.00247372,0.982145,0.176468,-9.74532
1691392290586438800,-0.0151856,-0.0134339,-0.00131448,0.796569,0.146867,-9.78968
1691392290594204800,-0.018401,-0.0131627,-0.00191434,0.610506,0.155823,-9.78345
1691392290603404700,-0.0152729,-0.0135945,-0.00145261,0.508965,0.178858,-9.76
1691392290610781400,-0.0160891,-0.0124819,-0.00133149,0.606952,0.180598,-9.70524
1691392290619304000,-0.0155256,-0.0126617,-0.00198212,0.342106,0.232885,-9.75322
1691392290627499600,-0.0155923,-0.0122165,0.000497321,0.18813,0.166921,-9.76625
1691392290635757300,-0.0168465,-0.0123922,-0.00109183,0.072122,0.142197,-9.74574
1691392290644172700,-0.0171708,-0.0118502,-0.00185334,0.023212,0.206244,-9.80805
1691392290652469700,-0.0151744,-0.0128575,-0.000909924,-0.0343407,0.211974,-9.72005
1691392290660752000,-0.0156219,-0.0132211,-0.000393732,-0.0109134,0.182096,-9.78684
1691392290669038900,-0.0158963,-0.0134634,-0.00098781,-0.0101474,0.195618,-9.75855
1691392290677442500,-0.0166837,-0.0133021,-0.000842445,0.0487128,0.145954,-9.72379
1691392290685695500,-0.0156349,-0.0116446,-0.00229109,0.217708,0.141021,-9.7644
1691392290694111300,-0.0151995,-0.0128934,0.000851806,0.360776,0.194658,-9.75514
1691392290702407700,-0.0155995,-0.013061,-0.0022039,0.502098,0.202418,-9.76735
1691392290710815300,-0.0148326,-0.0118024,-5.26946e-05,0.678061,0.183967,-9.76099
1691392290719646900,-0.0170606,-0.0123995,-0.00149757,0.86765,0.201753,-9.7732
1691392290727561700,-0.0156848,-0.0123765,-0.00207086,1.0063,0.210165,-9.74285
1691392290735767600,-0.0143077,-0.0116952,-0.00127315,1.16293,0.132918,-9.73453
1691392290744039400,-0.0170165,-0.0139522,-0.00015795,1.31643,0.253514,-9.71139
1691392290752462300,-0.0149777,-0.0109298,0.000509834,1.3778,0.142529,-9.76173
1691392290760678500,-0.0166174,-0.0136836,-0.00131641,1.31858,0.157602,-9.76925
1691392290769160100,-0.0169828,-0.0129917,-0.00150029,1.28179,0.181167,-9.70171
1691392290777458500,-0.0146998,-0.0116277,-0.00314675,1.14727,0.211754,-9.77591
1691392290786345100,-0.0146474,-0.0107741,0.000424781,0.978947,0.106201,-9.77061
1691392290794184100,-0.0149209,-0.0111826,0.000412825,0.785181,0.166857,-9.76047
1691392290802456500,-0.0147444,-0.0139924,-0.000522212,0.237786,0.200058,-9.74144
1691392290810777900,-0.0156535,-0.012094,-0.000140852,0.194925,0.186938,-9.73547
1691392290819434900,-0.0177311,-0.0124703,-0.000895373,0.0445488,0.174578,-9.75638
1691392290827445600,-0.0137206,-0.0117733,-0.000570678,-0.0912787,0.25636,-9.72226
1691392290835847000,-0.0155778,-0.0110109,-0.00128471,-0.159064,0.214712,-9.74443
1691392290844092500,-0.0155182,-0.0120913,-0.000829445,-0.287963,0.204089,-9.73716
1691392290852512300,-0.0147096,-0.0101831,-0.000909009,-0.346887,0.201761,-9.78248
1691392290860819400,-0.014748,-0.0129138,8.56949e-05,-0.486745,0.170395,-9.74108
1691392290869141100,-0.0157058,-0.0102808,-0.000384469,-0.515349,0.163379,-9.75684
1691392290878111400,-0.0163993,-0.0115609,0.000618105,-0.597282,0.226165,-9.7764
1691392290885786600,-0.0141216,-0.0102168,-0.000375426,-0.663854,0.22561,-9.73584
1691392290894158000,-0.0159873,-0.0106412,0.000701646,-0.742866,0.196476,-9.7638
1691392290902442900,-0.0152531,-0.0114235,-0.0017254,-0.793239,0.167637,-9.72828
1691392290910925300,-0.0132655,-0.0109909,-0.000233406,-0.84171,0.224928,-9.75709
1691392290919452000,-0.0117206,-0.00941098,0.000574407,-0.82283,0.181471,-9.60204
1691392290927746800,-0.00937171,-0.00751257,-0.000855925,-0.871162,0.219427,-9.73815
1691392290936124200,-0.00678332,-0.00715473,0.000567472,-0.905792,0.271339,-9.63276
1691392290944193500,-0.00358974,-0.00414032,-0.00119804,-0.989432,0.279776,-9.69453
1691392290952421100,-0.00453664,-0.00430713,-0.000942908,-1.02905,0.301721,-9.68544
1691392290960830300,-0.00297877,-0.00379475,-0.000168799,-0.975947,0.253961,-9.74525
1691392290969346200,-0.00222216,-0.003565,0.000578818,-1.06483,0.234625,-9.68776
1691392290977652100,-0.00120735,-0.00143071,-0.000726092,-1.06073,0.249312,-9.76173
1691392290985799500,0.0015302,-0.00144678,-0.000807335,-1.04026,0.238815,-9.72697
1691392290994438300,-0.000501586,-0.000262361,-0.00103461,-2.2876,0.227758,-9.69598
1691392291002776600,0.000478029,-0.000335935,0.00101256,-2.08869,0.22907,-9.72769
1691392291011002800,0.00147896,0.00209769,0.0014447,-1.93262,0.280476,-9.71778
1691392291019819400,0.00144477,0.00111372,0.000802183,-1.82437,0.285217,-9.70569
1691392291027780100,0.00111977,-0.000979686,0.000710972,-1.57158,0.202813,-9.74745
1691392291036045400,0.000756501,0.00228051,0.00249824,-1.40847,0.228418,-9.73098
1691392291044187400,0.000791971,0.000180557,0.00115868,-1.23109,0.223799,-9.74912
1691392291052670100,0.00116778,0.000697835,0.000403343,-0.936913,0.181067,-9.78357
1691392291060834400,0.000964725,0.00056187,0.000379647,-0.669884,0.20046,-9.71729
1691392291069243600,0.00155516,0.00133105,0.00159231,-0.419979,0.219742,-9.75431
1691392291077533300,-0.00103197,0.00134606,0.000444548,-0.0858832,0.18156,-9.72827
1691392291086100800,0.000581933,0.000581774,0.00091554,0.118734,0.258842,-9.76067
1691392291094209600,4.9158e-05,0.000586874,-0.00104805,0.429921,0.180773,-9.75925
1691392291102669700,0.000109956,0.00221113,-0.00116463,0.715904,0.203653,-9.80491
1691392291111126200,0.00130321,0.00156004,0.00112125,0.966061,0.195092,-9.77211
1691392291119293500,0.000699013,0.00133625,0.000395159,1.2422,0.220318,-9.70243
1691392291127581700,0.000923762,0.00275136,0.00104934,1.50737,0.190648,-9.77442
1691392291135932700,0.00117206,0.00167108,-0.000118493,1.64521,0.214053,-9.75982
1691392291144266600,0.000786572,0.00028355,-0.000513406,1.69896,0.1799,-9.79221
1691392291152634000,0.00188373,0.0015991,-0.000643501,1.77719,0.210654,-9.75055
1691392291160921800,-0.000519068,0.00213709,-0.000336822,1.70849,0.248338,-9.7694
1691392291169182000,0.000996665,0.000298845,0.000728517,1.65535,0.241205,-9.73178
1691392291177674700,0.00102751,0.000929946,-0.000795068,1.44761,0.251703,-9.7373
1691392291185888700,0.0023342,0.00166932,-0.000500746,1.23689,0.199446,-9.78873
1691392291194454700,0.000835329,0.00179268,-8.01706e-05,1.04053,0.170422,-9.7633
1691392291202729100,0.00123224,0.000430868,0.00105527,0.359065,0.190926,-9.73799
1691392291211082800,0.00123217,0.000611951,-0.00305519,0.291509,0.215911,-9.74568
1691392291219362200,-0.000165315,-0.000150853,-0.000474814,0.149251,0.16803,-9.74863
1691392291227615100,0.00164978,0.00257171,-0.00034871,0.108588,0.214556,-9.74443
1691392291236071200,0.00101538,0.000612346,-0.000221494,0.0506667,0.237619,-9.75907
1691392291244366400,0.000552398,0.0021314,-0.000715512,-0.0960601,0.192375,-9.7394
1691392291252631800,0.00104603,0.00202784,-0.000917479,-0.216857,0.191744,-9.76022
1691392291260948500,0.000695272,0.00181973,-0.00118072,-0.282936,0.156942,-9.71977
1691392291269193300,0.00147522,0.0014392,0.000670906,-0.286319,0.193349,-9.75473
1691392291277606200,0.000390666,-0.000813916,-0.000285192,-0.342719,0.181493,-9.77493
1691392291286001800,-0.000785285,-0.00130845,-6.58485e-05,-0.260936,0.201762,-9.72212
1691392291294213500,0.00126515,-0.000937487,0.000231797,-0.178217,0.212736,-9.75371
1691392291302667300,0.000200792,0.000844866,-0.000424526,-0.0475776,0.231504,-9.73536
1691392291310903700,0.0016642,0.000388839,0.000177426,0.112497,0.217773,-9.71442
1691392291319307200,0.00272122,0.00271141,0.00064158,0.24755,0.229742,-9.78299
1691392291327641500,0.00109309,0.00101085,7.81825e-05,0.429557,0.190509,-9.73378
1691392291336075100,2.46168e-05,-0.000126801,-0.000814234,0.682159,0.210257,-9.7382
1691392291344224100,9.76009e-06,0.000687557,-0.000693059,0.854931,0.222783,-9.74196
1691392291352682700,0.00108972,0.00111001,-0.00111712,1.03686,0.209548,-9.72967
1691392291360859300,0.000629278,2.79241e-05,0.000673183,1.21164,0.213222,-9.73006
1691392291369316500,0.000312275,-0.000460146,-4.97069e-05,1.48803,0.265486,-9.71552
1691392291378008900,-0.000955931,0.000104753,-0.00155689,1.71401,0.222819,-9.73892
1691392291385958800,-0.00128495,-0.000407435,-0.00030118,1.90121,0.201895,-9.79109
1691392291394207700,0.000703777,0.00181681,-0.00168172,2.10554,0.22025,-9.8083
1691392291403253100,0.00177105,0.00104274,-0.000253707,2.20204,0.208202,-9.77443
1691392291410920100,-0.00142427,0.00191882,0.000730582,2.30114,0.186557,-9.70538
1691392291419431900,-0.000956336,-0.00106847,-0.000724398,2.27334,0.24475,-9.73133
1691392291427842200,-0.000385193,0.000418098,0.00151417,2.18419,0.252863,-9.76876
1691392291436248900,0.00157928,0.000278833,0.0010787,2.0544,0.229584,-9.73516
1691392291444351500,0.000117303,0.00150475,0.00102008,1.88733,0.239257,-9.77319
1691392291453111800,0.000704877,0.000416749,-0.00081889,1.72618,0.208025,-9.6973
1691392291461304400,0.00034983,0.00125206,-0.00113937,1.46085,0.189461,-9.73906
1691392291469207500,0.00170021,-0.000421093,-0.00062906,1.24876,0.213145,-9.77608
1691392291477629900,8.55354e-05,-0.000741385,-0.00125994,1.07595,0.195217,-9.77064
1691392291485891400,-0.000467646,-0.00165834,-0.000398746,0.955519,0.22635,-9.76524
1691392291494276500,-0.00122598,3.18899e-05,0.000170871,0.859951,0.217966,-9.75219
1691392291502554800,0.000255245,0.000919336,-0.00056672,0.839068,0.174743,-9.75103
1691392291511013200,0.00046129,-0.00110985,0.000441085,0.86004,0.271843,-9.7499
1691392291519288800,-0.000571285,-0.000261632,-0.000434042,0.908562,0.238085,-9.73685
1691392291527634300,-0.000910073,-7.73035e-05,-0.00149603,1.01771,0.198308,-9.72351
1691392291535909200,0.0016188,0.000272142,-0.00213054,1.11092,0.156936,-9.80397
1691392291544330400,0.00316166,0.00160757,0.000614342,1.15798,0.258885,-9.87791
1691392291552592300,0.00449783,0.00374655,0.000831083,1.33668,0.252778,-9.79561
1691392291560953000,0.00832042,0.0037719,0.00101988,1.5066,0.294305,-9.80669
1691392291569203200,0.00634571,0.00406721,-0.000583068,1.61202,0.251167,-9.73129
1691392291577539300,0.00959541,0.00651301,-0.0011726,1.8627,0.273717,-9.79882
1691392291586311900,0.00818022,0.00617061,0.000260048,2.00667,0.285208,-9.80223
1691392291594406200,0.00823313,0.00561268,-0.00171225,2.13207,0.280577,-9.77229
1691392291603072100,0.0123956,0.00666765,-0.000289105,2.40135,0.262922,-9.79613
1691392291611105600,0.0116623,0.0073985,0.000827999,2.56781,0.223815,-9.75792
1691392291619552000,0.0120138,0.00737407,0.00147742,2.67734,0.188733,-9.77178
1691392291627636400,0.0102352,0.00718527,-0.000479723,2.71069,0.247717,-9.779
1691392291636024300,0.0133559,0.00764646,0.000108134,2.69722,0.250618,-9.79648
1691392291644247500,0.0126899,0.00746867,-0.000354874,2.7009,0.177612,-9.77612
1691392291652808100,0.0115946,0.00767929,-6.30877e-06,2.56182,0.206266,-9.77878
1691392291661062200,0.0135029,0.00932913,0.0010636,2.39783,0.186536,-9.75125
1691392291669460700,0.0135815,0.00930221,-0.00120699,2.24843,0.161539,-9.70348
1691392291677728200,0.0128043,0.0090005,0.000239423,2.01294,0.176136,-9.75546
1691392291686122500,0.0105443,0.00924539,-0.000795106,1.76192,0.193073,-9.76711
1691392291694290700,0.0123183,0.00855615,0.00344435,1.50982,0.13493,-9.78393
1691392291702604000,0.0118501,0.00946371,5.54998e-05,0.542547,0.214858,-9.76305
1691392291711012300,0.0147437,0.00873747,9.55368e-05,0.508371,0.183584,-9.78751
1691392291719232500,0.0129698,0.00848556,0.00112898,0.366914,0.170857,-9.71517
1691392291727782600,0.0118325,0.00869931,0.000321778,0.247785,0.167055,-9.75313
1691392291735975900,0.0127028,0.0100115,-0.00147793,0.142419,0.174014,-9.76133
1691392291744307300,0.0120392,0.00858293,0.000615509,0.188322,0.166079,-9.73609
1691392291752604500,0.0144475,0.0101295,4.85568e-05,0.058044,0.216904,-9.75736
1691392291760969700,0.012405,0.00711022,0.000607217,-0.0457099,0.206387,-9.75026
1691392291769281800,0.0137764,0.00899716,0.00237553,-0.0551389,0.200353,-9.76221
1691392291777664200,0.0120545,0.00868933,-0.000532005,-0.0580098,0.179114,-9.74727
1691392291785921000,0.0128809,0.0103602,0.00237145,-0.0319126,0.162002,-9.77133
1691392291794321600,0.0111037,0.00978103,0.00146754,0.0243988,0.174436,-9.71161
1691392291802626500,0.0116315,0.00854634,-0.000513826,0.159627,0.166259,-9.75901
1691392291811191600,0.012149,0.00806003,-6.24239e-05,0.312707,0.229032,-9.72463
1691392291819349500,0.00980992,0.0088604,0.000221576,0.491167,0.131589,-9.7536
1691392291827692700,0.0124641,0.0086733,-0.000494985,0.607279,0.18587,-9.73811
1691392291837272800,0.0104795,0.00812701,0.0012327,0.832983,0.139467,-9.78247
1691392291844277400,0.00881428,0.00917701,-5.96443e-05,1.01669,0.184438,-9.70119
1691392291852722500,0.00970504,0.0070345,-0.000384777,1.156,0.161795,-9.74269
1691392291860923900,0.0110808,0.00805169,0.00091701,1.23364,0.167907,-9.80047
1691392291869456800,0.00991384,0.0080018,-0.000832162,1.26494,0.179605,-9.72016
1691392291877545200,0.0103058,0.00719412,-0.000922571,1.23689,0.170529,-9.69194
1691392291886149200,0.00977925,0.00874384,0.000148302,1.14286,0.149415,-9.74501
1691392291894261400,0.0100282,0.00697955,0.00164716,1.00762,0.144799,-9.7677
1691392291902746900,0.0111315,0.00710433,0.000637756,0.793491,0.158751,-9.75899
1691392291910965000,0.0123292,0.00794692,-0.000616501,0.27811,0.203033,-9.67424
1691392291919326600,0.0119626,0.00773279,-0.000796552,0.182189,0.187111,-9.73336
1691392291927598500,0.0129037,0.00780407,0.000219684,0.153782,0.158603,-9.77615
1691392291936052400,0.00979737,0.00831235,0.000694431,0.0609135,0.171337,-9.75069
1691392291944293500,0.0101971,0.00733422,0.00061373,-0.0245247,0.150653,-9.73519
1691392291953164700,0.0119047,0.00782593,0.000871431,-0.098685,0.100555,-9.73827
1691392291961521800,0.00861324,0.00924341,0.00091701,-0.15513,0.153675,-9.71049
1691392291969628900,0.0100415,0.00617599,0.00136411,-0.522515,0.129414,-9.77353
1691392291977888200,0.0104123,0.00776554,-0.000229272,-0.525899,0.10955,-9.74877
1691392291985941500,0.00886033,0.00710552,0.000609185,-0.540168,0.161233,-9.77693
1691392291994321700,0.0104234,0.00721205,0.000452011,-0.408144,0.156272,-9.74396
1691392292002607000,0.00986689,0.00709618,-0.00070572,-0.375193,0.0833873,-9.75551
1691392292011256900,0.00934377,0.00754415,0.00224608,-0.273978,0.146062,-9.7775
1691392292019656300,0.00982197,0.00831143,0.00142932,-0.0883406,0.147728,-9.74498
1691392292027939500,0.00977808,0.00811366,0.000328013,0.0884567,0.121982,-9.76476
1691392292036251200,0.00691363,0.00541745,0.00138562,0.22074,0.165346,-9.76707
1691392292044363100,0.00993343,0.00662388,0.000775972,0.40725,0.150412,-9.75724
1691392292052658400,0.0103522,0.00516079,0.00137778,0.656346,0.200744,-9.75703
1691392292060977900,0.00735632,0.0060719,-0.000998547,0.866086,0.157736,-9.74358
1691392292069851000,0.00783946,0.00624179,-0.000786047,1.04786,0.15109,-9.68486
1691392292077568200,0.00945563,0.00727161,-0.00094904,1.2432,0.137372,-9.75574
1691392292085894500,0.00820061,0.0051945,-0.000147238,1.45653,0.134833,-9.70144
1691392292094323400,0.0107703,0.00678434,0.00136591,1.55364,0.200559,-9.77551
1691392292102595200,0.00913912,0.00812434,0.000113703,1.59585,0.168621,-9.70774
1691392292111000600,0.00933424,0.00612783,0.000374922,1.59626,0.150859,-9.71103
1691392292119361800,0.0094221,0.00612172,0.00165,1.49057,0.141692,-9.78582
1691392292127864300,0.00899526,0.00606961,-0.00030135,1.38671,0.176849,-9.74204
1691392292136541400,0.00893709,0.00806268,0.00202755,1.17524,0.124883,-9.73219
1691392292144618200,0.00943578,0.00759161,-0.000334727,0.960997,0.121639,-9.76115
1691392292152767900,0.0108889,0.00593457,0.00131353,0.266498,0.14914,-9.70277
1691392292160924700,0.00985602,0.0061395,0.00148643,0.208994,0.119684,-9.76778
1691392292169378600,0.00903445,0.0065657,-0.00104015,0.155313,0.159166,-9.7513
1691392292178003300,0.00877512,0.00659231,-0.000849104,0.0883811,0.112099,-9.78753
1691392292186042300,0.00843687,0.00750209,0.000973571,0.0796284,0.182737,-9.76813
1691392292194312900,0.00969587,0.0066392,0.000442512,-0.0300976,0.152375,-9.72195
1691392292202754100,0.00775611,0.00724575,0.000871189,-0.162298,0.139478,-9.78082
1691392292210963700,0.0100448,0.00653966,0.000815805,-0.0803542,0.145305,-9.76567
1691392292219769200,0.00834401,0.00441758,0.00100701,-0.100082,0.178954,-9.76123
1691392292227639400,0.0094962,0.00504645,0.0022585,0.0460164,0.13767,-9.74268
1691392292236056200,0.00841685,0.0066576,0.00125941,-0.0140481,0.14702,-9.75669
1691392292244377200,0.00672046,0.00443548,0.00189629,0.277266,0.116109,-9.73969
1691392292252680600,0.00965903,0.00552332,-0.00102813,0.162842,0.129825,-9.70689
1691392292261485000,0.00447032,0.00921613,0.00176222,0.588309,0.160581,-9.80412
1691392292269457600,0.00525881,0.00761548,0.00056909,0.375433,0.114963,-9.82336
1691392292277691500,0.00510292,0.0083059,0.000889639,0.972897,0.0775506,-9.73244
1691392292286540300,0.00266427,0.00812769,0.0025773,0.717125,0.110785,-9.77519
1691392292294312900,0.0045897,0.0109765,0.00142716,1.37838,0.0881503,-9.7852
1691392292302641500,0.00150163,0.0107154,0.00393926,1.13168,0.102274,-9.82482
1691392292311105800,0.0018493,0.0118523,0.000652504,1.63126,0.095366,-9.76298
1691392292319428700,0.000417161,0.0115548,0.00176439,1.29786,0.143486,-9.80767
1691392292327652300,0.00184188,0.00809464,0.00195226,1.56206,0.166232,-9.75742
1691392292335977800,0.00218238,0.0113373,0.00171905,1.23895,0.206668,-9.82248
1691392292344465000,0.0039939,0.00954405,0.000495799,1.35074,0.142204,-9.78638
1691392292352672200,0.00267089,0.00858176,-0.000136439,0.884752,0.171409,-9.82028
1691392292361039900,0.00605929,0.00934726,0.00073744,0.339874,0.191703,-9.78384
1691392292369321400,0.00539334,0.007901,8.21838e-05,0.275439,0.155117,-9.76987
1691392292377814500,0.00587731,0.0073076,0.00147332,0.207433,0.176086,-9.75029
1691392292386080400,0.00695841,0.00821022,9.36427e-06,0.186851,0.154459,-9.75217
1691392292394358500,0.0058864,0.00769438,0.00110071,0.077861,0.176366,-9.79531
1691392292402718100,0.00667223,0.00547814,0.000224394,0.0819351,0.174027,-9.72328
1691392292411315600,0.00699455,0.00747532,0.00128914,0.0291258,0.125425,-9.75228
1691392292419396600,0.00528056,0.00898456,0.000440974,-0.0646307,0.168814,-9.75502
1691392292427935600,0.00452583,0.00762775,0.00162161,-0.156834,0.152975,-9.80598
1691392292436927700,0.00653692,0.00646789,6.38661e-05,-0.197887,0.113314,-9.73123
1691392292444303200,0.00696572,0.00825827,0.000720371,-0.145376,0.0761215,-9.76084
1691392292452790100,0.00720841,0.00552806,0.00145448,-0.235452,0.130912,-9.6932
1691392292460935600,0.00744842,0.00461125,0.00181672,0.133795,0.109536,-9.77639
1691392292469539300,0.00502548,0.00532444,0.000583089,-0.495899,0.123008,-9.71782
1691392292477934200,0.00715131,0.00622627,-0.000331522,0.359224,0.094015,-9.72578
1691392292486232200,0.00768973,0.00689215,-0.000613396,-0.352092,0.130131,-9.79453
1691392292494588900,0.00624079,0.00441674,-0.00164934,0.631995,0.135885,-9.75351
1691392292502777800,0.00730115,0.00633235,-0.000201826,0.021972,0.168272,-9.79157
1691392292510957000,0.00630977,0.00504613,0.000887076,1.03015,0.127892,-9.76037
1691392292519425900,0.00642831,0.00472468,0.00190239,0.385935,0.152066,-9.75557
1691392292528098500,0.0080739,0.00399188,0.000518203,1.44776,0.116776,-9.76196
1691392292536871200,0.00631833,0.00406032,0.000662823,0.828318,0.125842,-9.73892
1691392292544768900,0.00589718,0.00465297,0.00104313,1.96268,0.116013,-9.68196
1691392292552971900,0.00654901,0.00482517,0.000183846,1.26879,0.162195,-9.78291
1691392292561150100,0.00655966,0.00568128,-0.000695952,2.23893,0.157865,-9.74461
1691392292569405900,0.00640236,0.00517918,-0.000437107,1.35259,0.111436,-9.7355
